question_id,ctchat,m3d,med3dvlm,medevalkit,medgemma,merlin,radfm,vila_m3_vista3d
valid_774_a_1.nii.gz::0,0.33,1.00,1.00,0.00,0.00,0.33,0.00,0.00
valid_774_a_1.nii.gz::1,1.00,0.33,0.66,1.00,1.00,0.66,1.00,1.00
valid_774_a_1.nii.gz::2,1.00,0.33,0.33,0.66,0.33,0.00,1.00,0.33
valid_774_a_1.nii.gz::3,1.00,1.00,1.00,1.00,1.00,0.33,1.00,1.00
valid_774_b_1.nii.gz::0,0.00,0.66,1.00,0.00,0.00,0.33,0.00,0.00
valid_774_b_1.nii.gz::1,0.66,0.33,1.00,0.00,0.00,0.66,1.00,0.00
valid_774_b_1.nii.gz::2,0.00,1.00,0.66,1.00,1.00,0.33,1.00,1.00
valid_775_a_1.nii.gz::0,0.00,1.00,0.00,0.00,0.33,0.66,0.33,0.00
valid_775_a_1.nii.gz::1,1.00,0.66,1.00,0.00,0.00,0.66,1.00,0.00
valid_775_a_1.nii.gz::2,0.00,0.00,0.33,0.00,0.00,0.66,0.00,1.00
valid_775_a_1.nii.gz::3,0.00,0.33,0.00,0.00,0.00,0.00,0.00,1.00
valid_775_a_1.nii.gz::4,0.33,0.33,1.00,0.00,0.00,0.00,0.00,0.00
valid_775_a_1.nii.gz::5,0.00,1.00,0.66,0.00,0.00,0.00,0.66,0.00
valid_775_a_1.nii.gz::6,0.33,0.66,0.00,0.00,0.00,0.00,0.00,0.00
valid_776_a_1.nii.gz::0,1.00,1.00,1.00,1.00,0.66,0.66,0.00,1.00
valid_776_a_1.nii.gz::1,0.00,0.33,0.33,0.00,0.00,0.00,0.33,0.00
valid_776_a_1.nii.gz::2,1.00,0.66,1.00,1.00,1.00,0.33,1.00,1.00
valid_776_a_1.nii.gz::3,1.00,1.00,0.66,1.00,1.00,0.66,0.33,1.00
valid_777_a_1.nii.gz::0,0.00,0.33,0.00,0.00,1.00,0.00,1.00,0.00
valid_777_a_1.nii.gz::1,0.00,0.00,1.00,0.00,1.00,0.33,0.00,1.00
valid_777_a_1.nii.gz::2,0.00,0.66,0.33,0.00,0.00,0.66,0.00,0.00
valid_777_a_1.nii.gz::3,1.00,1.00,0.00,1.00,1.00,0.33,1.00,1.00
valid_777_a_1.nii.gz::4,0.33,0.33,0.66,0.66,1.00,0.66,1.00,0.00
valid_777_a_1.nii.gz::5,0.00,0.00,0.00,0.00,1.00,0.00,0.66,0.00
valid_777_a_1.nii.gz::6,1.00,1.00,0.00,0.00,0.33,0.00,0.00,1.00
valid_777_a_1.nii.gz::7,1.00,0.33,0.00,0.00,0.00,0.00,1.00,0.00
valid_778_a_1.nii.gz::0,0.00,0.33,1.00,0.33,0.00,0.00,0.00,0.33
valid_778_a_1.nii.gz::1,0.00,0.00,0.00,1.00,1.00,0.66,0.00,1.00
valid_778_a_1.nii.gz::2,1.00,0.00,0.66,1.00,1.00,1.00,0.00,0.00
valid_778_a_1.nii.gz::3,1.00,0.33,0.33,1.00,1.00,1.00,1.00,1.00
valid_778_a_1.nii.gz::4,0.66,0.66,0.00,0.66,0.33,0.33,0.33,0.00
valid_778_a_1.nii.gz::5,0.00,0.00,0.66,0.00,0.00,0.33,0.00,0.00
valid_778_a_1.nii.gz::6,1.00,0.33,1.00,1.00,0.00,0.33,1.00,1.00
valid_778_a_1.nii.gz::7,1.00,0.66,0.33,0.66,0.66,0.00,0.00,0.00
valid_778_b_1.nii.gz::0,0.00,0.00,0.00,0.33,0.33,0.00,0.00,1.00
valid_778_b_1.nii.gz::1,0.33,0.00,1.00,0.00,0.66,0.33,1.00,0.66
valid_778_b_1.nii.gz::2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
valid_778_b_1.nii.gz::3,0.66,0.33,0.33,1.00,1.00,0.33,0.00,0.66
valid_779_a_1.nii.gz::0,1.00,0.66,0.66,1.00,0.00,0.00,0.00,0.00
valid_779_a_1.nii.gz::1,0.00,0.33,0.33,1.00,1.00,0.00,1.00,1.00
valid_77_a_1.nii.gz::0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_77_a_1.nii.gz::1,0.00,0.00,0.00,0.33,0.33,0.00,0.00,0.00
valid_77_a_1.nii.gz::2,1.00,0.33,0.00,1.00,1.00,1.00,0.00,1.00
valid_780_a_1.nii.gz::0,0.00,1.00,0.66,1.00,0.00,0.00,0.33,0.66
valid_780_a_1.nii.gz::1,0.00,0.66,0.00,0.00,0.66,0.00,0.00,0.00
valid_780_a_1.nii.gz::2,0.00,0.33,0.66,0.00,0.00,0.00,0.00,0.00
valid_780_a_1.nii.gz::3,0.00,1.00,0.00,0.00,1.00,0.33,0.00,0.00
valid_780_a_1.nii.gz::4,0.00,1.00,0.00,1.00,0.00,0.33,0.00,0.00
valid_780_a_1.nii.gz::5,0.00,0.66,0.00,0.00,1.00,0.66,1.00,0.00
valid_781_a_1.nii.gz::0,0.00,0.00,0.00,0.00,0.00,0.66,0.33,0.00
valid_781_a_1.nii.gz::1,0.00,0.00,0.00,1.00,0.00,0.33,1.00,0.00
valid_781_a_1.nii.gz::2,0.66,1.00,0.00,0.00,0.00,0.66,0.00,0.00
valid_781_a_1.nii.gz::3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_781_a_1.nii.gz::4,0.00,0.00,0.33,1.00,0.00,0.00,1.00,1.00
valid_781_a_1.nii.gz::5,0.00,0.33,0.00,0.33,0.00,0.00,0.00,0.33
valid_781_a_1.nii.gz::6,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00
valid_781_a_1.nii.gz::7,0.00,0.33,1.00,0.00,0.00,0.00,0.00,0.00
valid_781_a_1.nii.gz::8,0.00,0.00,0.00,0.33,0.33,0.00,0.00,0.66
valid_782_a_1.nii.gz::0,0.00,0.33,0.00,0.00,0.66,0.33,1.00,0.00
valid_782_a_1.nii.gz::1,0.33,0.66,0.66,0.33,0.00,0.33,0.00,0.00
valid_782_a_1.nii.gz::2,1.00,0.66,0.66,1.00,1.00,0.33,1.00,1.00
valid_782_a_1.nii.gz::3,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00
valid_782_a_1.nii.gz::4,1.00,0.00,0.33,1.00,0.00,0.33,1.00,1.00
valid_783_a_1.nii.gz::0,0.33,1.00,0.66,0.33,0.00,0.66,0.00,0.00
valid_783_a_1.nii.gz::1,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00
valid_783_a_1.nii.gz::2,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00
valid_783_a_1.nii.gz::3,0.00,0.66,0.00,0.00,1.00,0.00,0.00,1.00
valid_783_a_1.nii.gz::4,1.00,0.66,0.00,1.00,1.00,0.00,1.00,1.00
valid_783_a_1.nii.gz::5,0.66,0.00,0.33,0.66,0.66,0.00,0.00,0.00
valid_783_a_1.nii.gz::6,0.00,0.00,0.00,0.00,0.00,0.33,1.00,0.00
valid_784_a_1.nii.gz::0,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.33
valid_784_a_1.nii.gz::1,0.00,0.00,0.00,0.00,0.00,0.33,1.00,0.00
valid_784_a_1.nii.gz::2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_784_a_1.nii.gz::3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_784_a_1.nii.gz::4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_784_a_1.nii.gz::5,0.00,0.00,0.00,0.00,0.00,0.33,0.66,0.00
valid_784_a_1.nii.gz::6,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00
valid_784_a_1.nii.gz::7,1.00,0.33,0.33,0.00,0.00,0.00,0.00,0.66
valid_784_a_1.nii.gz::8,1.00,1.00,0.33,1.00,1.00,0.33,1.00,1.00
valid_784_a_1.nii.gz::9,0.00,0.66,0.00,0.33,0.00,0.66,0.33,0.33
valid_785_a_1.nii.gz::0,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00
valid_785_a_1.nii.gz::1,1.00,0.33,1.00,1.00,1.00,0.33,1.00,1.00
valid_785_a_1.nii.gz::2,0.00,0.66,0.33,0.00,0.00,0.66,0.00,0.00
valid_785_a_1.nii.gz::3,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00
valid_785_a_1.nii.gz::4,1.00,0.33,1.00,1.00,1.00,0.33,1.00,0.33
valid_785_a_1.nii.gz::5,0.00,0.66,0.00,0.00,0.00,0.66,0.00,0.00
valid_785_a_1.nii.gz::6,1.00,0.33,0.66,1.00,1.00,0.33,1.00,0.00
valid_786_a_1.nii.gz::0,1.00,1.00,1.00,1.00,0.66,0.66,1.00,0.00
valid_787_a_1.nii.gz::0,0.00,0.66,0.00,0.00,0.33,0.33,0.00,0.00
valid_787_a_1.nii.gz::1,0.00,0.33,1.00,1.00,1.00,1.00,0.00,0.00
valid_787_a_1.nii.gz::2,1.00,0.66,0.66,0.00,0.00,0.66,0.00,0.00
valid_787_a_1.nii.gz::3,1.00,0.33,0.33,1.00,1.00,0.00,1.00,0.66
valid_787_a_1.nii.gz::4,1.00,0.66,1.00,1.00,1.00,1.00,1.00,1.00
valid_787_b_1.nii.gz::0,1.00,0.33,0.33,1.00,1.00,1.00,0.66,1.00
valid_787_b_1.nii.gz::1,1.00,1.00,1.00,1.00,0.66,0.66,1.00,1.00
valid_787_b_1.nii.gz::2,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
valid_787_c_1.nii.gz::0,0.33,0.66,0.33,0.00,0.00,0.66,0.33,0.00
valid_787_c_1.nii.gz::1,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
valid_787_c_1.nii.gz::2,0.00,0.33,0.66,0.00,0.00,0.00,0.00,0.00
valid_787_c_1.nii.gz::3,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.00
valid_787_c_1.nii.gz::4,0.00,0.00,0.00,1.00,0.00,0.33,0.66,1.00
valid_787_c_1.nii.gz::5,0.00,0.00,0.33,0.33,0.00,0.00,0.00,0.00
valid_787_c_1.nii.gz::6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_787_c_1.nii.gz::7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_787_c_1.nii.gz::8,0.00,0.33,1.00,0.00,1.00,0.33,0.00,0.00
valid_787_d_1.nii.gz::0,0.00,0.66,0.00,0.00,0.00,0.66,1.00,1.00
valid_787_d_1.nii.gz::1,1.00,0.33,0.33,1.00,1.00,0.33,1.00,1.00
valid_787_d_1.nii.gz::2,0.66,1.00,1.00,1.00,1.00,1.00,1.00,1.00
valid_787_d_1.nii.gz::3,1.00,1.00,0.00,1.00,1.00,0.66,0.66,0.00
valid_788_a_1.nii.gz::0,1.00,0.00,0.33,1.00,1.00,1.00,1.00,1.00
valid_789_a_1.nii.gz::0,0.00,0.33,0.66,0.00,0.00,0.00,0.00,1.00
valid_789_a_1.nii.gz::1,1.00,0.33,1.00,1.00,1.00,0.33,1.00,1.00
valid_789_a_1.nii.gz::2,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00
valid_78_a_1.nii.gz::0,0.00,0.00,0.33,0.00,0.00,0.66,0.00,0.33
valid_78_a_1.nii.gz::1,0.33,0.00,0.33,0.00,0.00,0.00,0.33,0.00
valid_78_a_1.nii.gz::2,0.66,0.00,1.00,1.00,1.00,0.33,0.00,0.00
valid_78_a_1.nii.gz::3,0.00,0.00,0.33,1.00,0.66,0.66,0.00,0.00
valid_78_a_1.nii.gz::4,1.00,0.00,0.33,0.00,0.00,0.33,1.00,0.00
valid_78_a_1.nii.gz::5,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00
valid_78_a_1.nii.gz::6,0.00,0.00,0.66,0.00,0.00,0.66,0.00,0.00
valid_790_a_1.nii.gz::0,1.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00
valid_790_a_1.nii.gz::1,0.00,0.00,0.00,1.00,0.00,0.33,0.00,0.00
valid_790_a_1.nii.gz::2,0.00,0.00,0.33,0.33,0.00,0.66,0.00,1.00
valid_790_a_1.nii.gz::3,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00
valid_790_a_1.nii.gz::4,1.00,0.33,0.33,1.00,1.00,0.00,1.00,1.00
valid_790_a_1.nii.gz::5,1.00,0.00,0.66,1.00,0.00,0.00,0.00,0.00
valid_790_a_1.nii.gz::6,1.00,0.33,0.00,0.00,0.00,0.33,0.00,1.00
valid_790_a_1.nii.gz::7,1.00,0.66,1.00,1.00,1.00,0.66,1.00,0.00
valid_790_a_1.nii.gz::8,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00
valid_790_a_1.nii.gz::9,1.00,0.33,0.33,0.00,0.00,0.33,0.00,0.00
valid_791_a_1.nii.gz::0,0.00,0.66,0.00,0.00,0.00,0.66,0.00,0.00
valid_791_a_1.nii.gz::1,1.00,0.66,0.66,0.00,0.00,0.33,1.00,0.00
valid_791_a_1.nii.gz::2,1.00,0.00,0.33,1.00,1.00,1.00,1.00,1.00
valid_791_a_1.nii.gz::3,0.00,0.00,0.00,1.00,0.33,0.66,0.00,1.00
valid_792_a_1.nii.gz::0,0.33,0.00,1.00,0.33,0.00,0.66,0.33,0.00
valid_792_a_1.nii.gz::1,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00
valid_792_a_1.nii.gz::2,1.00,0.66,0.33,1.00,1.00,0.33,1.00,1.00
valid_793_a_1.nii.gz::0,0.66,0.00,0.00,1.00,0.00,0.00,1.00,0.00
valid_793_a_1.nii.gz::1,0.00,0.00,0.66,0.00,1.00,0.00,0.00,0.00
valid_793_a_1.nii.gz::2,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00
valid_793_a_1.nii.gz::3,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.00
valid_793_a_1.nii.gz::4,1.00,0.33,0.33,1.00,1.00,0.33,1.00,1.00
valid_794_a_1.nii.gz::0,0.00,0.66,0.00,0.00,0.00,0.33,0.00,0.66
valid_794_a_1.nii.gz::1,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00
valid_794_a_1.nii.gz::2,0.00,0.33,0.66,0.00,0.00,0.00,0.33,0.00
valid_794_a_1.nii.gz::3,1.00,1.00,0.00,0.00,0.00,0.33,0.00,0.00
valid_794_a_1.nii.gz::4,1.00,0.66,0.33,1.00,1.00,0.66,0.00,1.00
valid_794_a_1.nii.gz::5,1.00,1.00,0.33,1.00,1.00,1.00,0.00,1.00
valid_795_a_1.nii.gz::0,0.00,0.66,0.00,0.00,0.00,0.66,0.00,0.00
valid_795_a_1.nii.gz::1,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00
valid_795_a_1.nii.gz::2,1.00,0.33,0.66,0.00,1.00,0.33,1.00,0.66
valid_795_a_1.nii.gz::3,0.33,0.66,0.00,0.00,0.00,0.66,0.00,0.00
valid_795_a_1.nii.gz::4,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00
valid_795_a_1.nii.gz::5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_795_a_1.nii.gz::6,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00
valid_796_a_1.nii.gz::0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_796_a_1.nii.gz::1,1.00,0.00,0.33,1.00,1.00,0.33,1.00,1.00
valid_797_a_1.nii.gz::0,0.00,0.00,0.00,0.00,0.66,0.66,0.66,0.00
valid_797_a_1.nii.gz::1,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00
valid_797_a_1.nii.gz::2,0.00,0.00,0.66,0.00,0.33,0.00,0.00,0.00
valid_797_a_1.nii.gz::3,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00
valid_797_a_1.nii.gz::4,1.00,0.00,0.33,1.00,1.00,0.33,1.00,1.00
valid_797_a_1.nii.gz::5,0.66,0.00,0.33,0.00,0.00,0.66,0.33,0.00
valid_798_a_1.nii.gz::0,1.00,0.00,0.33,1.00,1.00,0.33,0.00,0.00
valid_798_a_1.nii.gz::1,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00
valid_799_a_1.nii.gz::0,0.00,0.00,0.00,0.66,0.00,1.00,0.00,0.00
valid_799_a_1.nii.gz::1,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00
valid_799_a_1.nii.gz::2,1.00,0.00,0.66,0.33,0.33,0.00,1.00,0.00
valid_799_a_1.nii.gz::3,0.00,0.00,0.00,1.00,0.00,0.00,0.66,0.00
valid_79_a_1.nii.gz::0,0.00,0.00,0.33,0.00,0.00,0.66,0.00,0.33
valid_79_a_1.nii.gz::1,1.00,1.00,1.00,1.00,1.00,0.33,0.33,1.00
valid_79_a_1.nii.gz::2,1.00,1.00,0.33,1.00,1.00,0.66,1.00,1.00
valid_79_a_1.nii.gz::3,0.33,0.00,1.00,1.00,0.00,0.33,0.33,0.00
valid_79_a_1.nii.gz::4,1.00,1.00,1.00,1.00,1.00,0.33,1.00,0.00
valid_79_a_1.nii.gz::5,0.33,0.66,0.66,0.00,0.33,0.33,0.66,0.00
valid_79_a_1.nii.gz::6,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00
valid_79_a_1.nii.gz::7,1.00,0.66,0.66,0.00,0.00,0.00,0.00,0.00
valid_7_a_1.nii.gz::0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_7_a_1.nii.gz::1,1.00,0.33,0.66,1.00,1.00,0.00,1.00,1.00
valid_7_a_1.nii.gz::2,0.66,1.00,0.33,1.00,1.00,0.33,1.00,1.00
valid_7_a_1.nii.gz::3,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00
valid_7_a_1.nii.gz::4,0.00,0.00,0.66,0.33,0.00,0.00,0.00,0.00
valid_7_a_1.nii.gz::5,0.00,0.00,0.66,1.00,1.00,0.00,0.00,0.00
valid_7_a_1.nii.gz::6,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00
valid_7_a_1.nii.gz::7,1.00,0.66,0.33,1.00,1.00,0.33,1.00,1.00
valid_7_a_1.nii.gz::8,0.00,1.00,1.00,0.00,0.00,0.66,0.00,0.00
valid_7_a_1.nii.gz::9,0.00,0.66,0.00,1.00,0.00,0.00,0.00,0.00
valid_7_b_1.nii.gz::0,1.00,0.33,1.00,1.00,1.00,0.00,1.00,1.00
valid_7_b_1.nii.gz::1,0.00,0.66,1.00,1.00,0.00,0.33,0.33,0.00
valid_7_b_1.nii.gz::2,0.00,0.00,0.00,0.00,0.00,0.66,0.33,0.00
valid_7_b_1.nii.gz::3,0.00,0.66,0.66,0.00,0.33,0.00,0.00,0.00
valid_7_b_1.nii.gz::4,0.00,0.33,1.00,0.00,1.00,0.00,0.00,1.00
valid_7_b_1.nii.gz::5,1.00,0.66,0.00,1.00,1.00,0.33,0.00,0.00
valid_7_b_1.nii.gz::6,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
valid_7_b_1.nii.gz::7,1.00,0.33,0.66,1.00,1.00,1.00,0.00,0.00
valid_7_b_1.nii.gz::8,0.33,0.66,0.33,0.00,1.00,0.66,0.00,0.00
valid_800_a_1.nii.gz::0,1.00,0.33,0.33,1.00,1.00,0.33,1.00,1.00
valid_801_a_1.nii.gz::0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
valid_801_a_1.nii.gz::1,0.00,1.00,0.66,1.00,1.00,0.33,0.00,0.00
valid_801_a_1.nii.gz::2,1.00,0.33,0.33,1.00,1.00,1.00,1.00,1.00
valid_802_a_1.nii.gz::0,1.00,0.66,0.00,1.00,0.00,0.66,0.00,0.33
valid_802_a_1.nii.gz::1,0.00,0.33,0.00,0.66,0.33,0.00,0.00,0.00
valid_802_a_1.nii.gz::2,1.00,0.66,0.66,0.00,0.00,0.00,0.00,0.00
valid_802_a_1.nii.gz::3,1.00,0.33,0.33,0.00,0.00,0.00,0.33,0.00
valid_802_a_1.nii.gz::4,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00
valid_802_a_1.nii.gz::5,1.00,0.00,0.33,1.00,1.00,0.33,1.00,1.00
valid_803_a_1.nii.gz::0,0.00,0.00,0.00,0.33,0.00,0.66,0.00,0.33
valid_803_a_1.nii.gz::1,0.33,0.66,0.00,0.33,0.66,0.00,0.00,0.33
valid_803_a_1.nii.gz::2,0.00,0.66,0.66,0.00,0.00,0.00,1.00,0.00
valid_803_a_1.nii.gz::3,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00
valid_803_a_1.nii.gz::4,0.00,0.33,0.66,0.00,0.00,0.00,0.00,0.33
valid_803_a_1.nii.gz::5,1.00,0.33,0.33,1.00,1.00,0.33,1.00,1.00
valid_803_a_1.nii.gz::6,0.66,0.00,0.33,0.00,1.00,0.66,0.00,0.00
valid_803_a_1.nii.gz::7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33
valid_804_a_1.nii.gz::0,0.00,0.00,0.66,0.00,0.00,0.66,0.00,0.00
valid_804_a_1.nii.gz::1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
valid_804_a_1.nii.gz::2,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00
valid_804_a_1.nii.gz::3,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
valid_804_a_1.nii.gz::4,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
valid_804_a_1.nii.gz::5,1.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00
valid_804_a_1.nii.gz::6,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00
valid_804_a_1.nii.gz::7,1.00,1.00,1.00,1.00,1.00,0.33,1.00,1.00
valid_804_b_1.nii.gz::0,0.00,0.66,0.00,0.33,0.00,0.66,0.00,0.00
valid_804_b_1.nii.gz::1,1.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00
valid_804_b_1.nii.gz::2,0.00,0.00,0.66,0.00,0.00,0.66,0.00,0.00
valid_804_b_1.nii.gz::3,1.00,0.33,0.33,1.00,1.00,0.00,1.00,1.00
valid_804_b_1.nii.gz::4,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00
valid_804_b_1.nii.gz::5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_805_a_1.nii.gz::0,0.00,0.66,0.66,0.00,0.33,0.00,0.00,0.00
valid_805_a_1.nii.gz::1,0.00,0.33,1.00,1.00,0.00,0.66,0.00,0.00
valid_805_a_1.nii.gz::2,1.00,0.33,0.33,0.66,1.00,0.00,1.00,1.00
valid_805_a_1.nii.gz::3,1.00,0.33,0.00,1.00,1.00,0.00,1.00,1.00
valid_805_a_1.nii.gz::4,0.00,0.66,0.66,0.00,0.00,0.66,0.00,0.00
valid_805_a_1.nii.gz::5,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00
valid_806_a_1.nii.gz::0,1.00,0.00,0.66,1.00,1.00,0.00,0.00,1.00
valid_806_a_1.nii.gz::1,1.00,0.66,0.33,0.00,1.00,0.33,0.00,0.00
valid_806_a_1.nii.gz::2,0.33,1.00,0.33,1.00,0.66,0.66,1.00,0.00
valid_806_a_1.nii.gz::3,0.66,0.66,0.66,0.00,0.00,0.33,0.00,0.33
valid_807_a_1.nii.gz::0,1.00,0.66,0.00,1.00,1.00,0.00,0.00,1.00
valid_807_a_1.nii.gz::1,1.00,0.33,0.33,1.00,1.00,1.00,1.00,1.00
valid_808_a_1.nii.gz::0,0.00,0.33,1.00,0.00,0.00,0.66,0.00,0.00
valid_808_a_1.nii.gz::1,0.00,0.33,1.00,1.00,0.00,0.66,1.00,1.00
valid_808_a_1.nii.gz::2,0.00,0.66,0.00,0.00,0.00,0.66,0.00,0.00
valid_809_a_1.nii.gz::0,1.00,0.66,0.66,0.00,0.00,0.66,0.00,0.33
valid_809_a_1.nii.gz::1,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00
valid_809_a_1.nii.gz::2,1.00,0.66,1.00,0.00,0.00,0.00,0.00,0.00
valid_80_a_1.nii.gz::0,0.66,0.00,0.00,0.33,1.00,0.33,0.00,0.00
valid_80_a_1.nii.gz::1,1.00,0.33,1.00,1.00,1.00,0.33,1.00,1.00
valid_80_a_1.nii.gz::2,0.00,1.00,0.00,0.00,0.00,0.66,0.00,0.00
valid_80_a_1.nii.gz::3,1.00,0.00,0.00,0.00,0.33,0.33,0.33,0.00
valid_80_a_1.nii.gz::4,0.66,0.33,1.00,1.00,0.33,0.33,0.00,0.00
valid_80_a_1.nii.gz::5,1.00,1.00,0.33,1.00,1.00,0.00,1.00,0.00
valid_810_a_1.nii.gz::0,0.00,0.66,0.00,1.00,1.00,0.33,0.66,0.00
valid_810_a_1.nii.gz::1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.66
valid_810_a_1.nii.gz::2,1.00,1.00,1.00,1.00,1.00,0.33,1.00,1.00
valid_810_a_1.nii.gz::3,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00
valid_810_b_1.nii.gz::0,0.33,0.66,0.66,0.66,0.00,0.66,0.33,0.00
valid_811_a_1.nii.gz::0,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
valid_811_a_1.nii.gz::1,0.00,0.33,0.00,1.00,0.00,0.00,0.00,0.00
valid_811_a_1.nii.gz::2,1.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00
valid_811_a_1.nii.gz::3,0.66,0.00,0.00,1.00,1.00,0.33,1.00,1.00
valid_811_a_1.nii.gz::4,1.00,0.00,0.00,0.66,0.00,1.00,0.00,0.66
valid_812_a_1.nii.gz::0,1.00,0.00,1.00,1.00,0.33,0.00,0.00,1.00
valid_812_a_1.nii.gz::1,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_812_a_1.nii.gz::2,0.66,0.00,0.00,0.00,0.33,0.00,0.00,0.00
valid_812_a_1.nii.gz::3,0.33,0.00,0.00,0.66,0.00,0.00,1.00,0.00
valid_812_a_1.nii.gz::4,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00
valid_812_a_1.nii.gz::5,0.00,0.00,0.33,0.66,0.00,0.00,0.00,0.00
valid_812_a_1.nii.gz::6,1.00,0.00,0.33,1.00,1.00,0.33,1.00,1.00
valid_812_a_1.nii.gz::7,0.66,0.00,0.00,0.66,1.00,0.66,0.33,0.00
valid_813_a_1.nii.gz::0,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00
valid_813_a_1.nii.gz::1,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
valid_813_a_1.nii.gz::2,1.00,0.00,0.33,1.00,1.00,1.00,0.00,1.00
valid_813_a_1.nii.gz::3,0.00,1.00,0.00,0.66,0.00,0.66,0.00,0.00
valid_813_a_1.nii.gz::4,0.33,0.66,0.00,0.33,0.00,0.00,0.00,1.00
valid_814_a_1.nii.gz::0,0.00,0.00,1.00,0.00,0.33,0.00,0.00,0.00
valid_814_a_1.nii.gz::1,0.00,0.33,1.00,0.00,0.00,0.33,0.00,0.00
valid_814_a_1.nii.gz::2,1.00,1.00,0.00,1.00,1.00,0.66,0.00,1.00
valid_814_a_1.nii.gz::3,1.00,0.33,1.00,0.00,0.00,0.00,0.00,0.00
valid_815_a_1.nii.gz::0,0.00,0.33,1.00,0.33,0.33,0.33,0.00,0.00
valid_815_a_1.nii.gz::1,1.00,0.66,0.00,0.00,1.00,0.66,1.00,0.00
valid_815_a_1.nii.gz::2,0.00,0.00,0.33,0.00,0.00,0.66,0.00,0.00
valid_815_a_1.nii.gz::3,0.00,0.33,0.66,1.00,1.00,0.00,0.00,0.00
valid_815_a_1.nii.gz::4,0.00,1.00,0.33,0.00,1.00,0.33,0.00,0.00
